,coefficient
1214,0.3329326056406205
1215,0.07077433052293053
1216,0.4401188872929367
1217,-0.9151225291068161
1218,0.32502090321511273
1219,0.5624070742833908
1220,0.5940477465176666
1221,0.4562002043925763
1222,-0.6994733798332051
1223,-0.21733272254737027
1224,0.3886762438539043
1225,0.3148433753819098
1226,-0.27250769343998454
1227,-0.601928256639707
1228,0.10343966525880834
1229,0.5797740621036468
1230,0.5565019433496668
1231,0.06580625458063499
1232,-0.4818446992014832
1233,-0.3925191753419194
1234,-0.8384125952010366
1235,0.45941678539773795
1236,-0.5966709349388302
1237,-0.3716925622933496
1238,0.29864737760581184
1239,1.4779434796430342
1240,0.6185446886639308
1241,0.5151104712784174
1242,-0.15609682918474227
1243,-0.2349328793764023
1244,0.06536197723326928
1245,0.14191861230005445
1246,0.22959222375251168
1247,0.19719126657203498
1248,0.584180953275348
1249,-1.1418030343981072
1250,-1.1114731869037031
1251,-0.5565748586281278
1252,0.24155450879126142
1253,0.5120032812390605
1254,-0.3267132854325382
1255,0.05904408591586619
1256,-0.2095896759797883
1257,0.31260273479843315
1258,-0.01980002320229845
1259,1.0341478511855617
1260,1.0982568956490661
1261,-0.21590762475486916
1262,0.2896086021608597
1263,0.7244854642433091
1264,-0.4651294549911932
1265,0.2924861909776522
1266,1.1112340657629054
1267,-0.13865719454801598
1268,0.5617238919241645
1269,0.7831667864331557
1270,1.3261285764729132
1271,-0.123861334971786
1272,-1.0089267433777882
1273,0.16918876920453568
1274,-0.44663488742875207
1275,0.12416311166286186
1276,0.21339166880219568
1277,0.13721562055689085
1278,-0.060212753539193906
1279,-0.603256315892279
1280,0.774208845358703
1281,0.9793990657031185
1282,0.6138879089765925
1283,0.3232423861058111
1284,0.5995537487060183
1285,0.5392402783976331
1286,0.3736916604448426
1287,0.6614913490278101
1288,-0.30267403732402226
1289,0.30017631319321914
1290,0.7084054044901081
1291,1.5823389844176445
1292,-0.42191973306895186
1293,-0.6724285969608702
1294,-0.034225587496274766
1295,-0.5266010851706888
1296,0.5494612161352574
1297,0.20693533377777165
1298,0.8653683863033611
1299,0.8960921026729397
1300,-0.040061996920936815
1301,-0.4302580681518054
1302,0.6519815585357325
1303,-0.09539842813019359
1304,-0.10497680386998336
1305,0.6472632720026934
1306,2.0484589207707886
1307,1.4752947598057777
1308,0.6470976139099366
1309,0.8220449129212372
1310,-0.3437520690291867
1311,0.3709135985200602
1312,-0.3391242094585192
1313,-0.2957460414617007
1314,-0.2975881159093079
1315,-0.15489210887767024
1316,-0.28181205282023036
1317,0.6174264246421995
1318,-0.6988443484016924
1319,-0.5144222495839585
1320,-1.206202832133978
1321,-0.2926194972860245
1322,0.16907201499797625
1323,-0.2878378509348679
1324,0.12666663738773262
1325,-0.16505966506585038
1326,1.0194118269611283
1327,-0.17398359051786488
1328,-0.04183630757477126
1329,-0.23023943041560188
1330,-0.1558352842985633
1331,0.7222648698172376
1332,-0.9706649736616652
1333,-0.4903350277436988
1334,0.31836045477683833
1335,0.04052593373133354
1336,0.06323071880475552
1337,-0.5287061407511878
1338,-0.7458592155903363
1339,-8.142571488981137e-05
1340,0.47752310814503174
1341,-0.11568908548514
1342,-0.39834918885124465
1343,0.3097747699711084
1344,0.6956376813290152
1345,-0.044809809435199924
1346,-0.10185678298829062
1347,0.5287348556762181
1348,0.49444404806392644
1349,-0.38385769154922467
1350,0.4291084656246909
1351,1.2929766171377033
1352,-0.8712621307618948
1353,-0.185270075283422
1354,-0.053356948890380715
1355,-0.002724429947451525
1356,0.18124244744355217
1357,0.6899723520388457
1358,-0.5722898304962989
1359,7.343883147420296e-06
1360,0.001751297163783484
